address_a,address_b,port_a,port_b,bytes,packets,start,duration,label,ip.proto,ip.len,frame.time
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.178246,0,abcnetau,6,1500,2024-03-25 05:38:27.178246
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.178248,0,abcnetau,6,1500,2024-03-25 05:38:27.178248
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.178250,0,abcnetau,6,1500,2024-03-25 05:38:27.178250
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.178277,0,abcnetau,6,52,2024-03-25 05:38:27.178277
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.178328,0,abcnetau,6,52,2024-03-25 05:38:27.178328
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.180111,0,abcnetau,6,1500,2024-03-25 05:38:27.180111
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.180115,0,abcnetau,6,1500,2024-03-25 05:38:27.180115
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.180117,0,abcnetau,6,1500,2024-03-25 05:38:27.180117
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.180118,0,abcnetau,6,1500,2024-03-25 05:38:27.180118
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.180120,0,abcnetau,6,1500,2024-03-25 05:38:27.180120
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.180121,0,abcnetau,6,1500,2024-03-25 05:38:27.180121
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.180148,0,abcnetau,6,52,2024-03-25 05:38:27.180148
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.180272,0,abcnetau,6,52,2024-03-25 05:38:27.180272
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.182323,0,abcnetau,6,1500,2024-03-25 05:38:27.182323
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.182327,0,abcnetau,6,1500,2024-03-25 05:38:27.182327
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.182329,0,abcnetau,6,1500,2024-03-25 05:38:27.182329
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.182330,0,abcnetau,6,1500,2024-03-25 05:38:27.182330
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.182332,0,abcnetau,6,1500,2024-03-25 05:38:27.182332
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.182334,0,abcnetau,6,1500,2024-03-25 05:38:27.182334
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.182335,0,abcnetau,6,1500,2024-03-25 05:38:27.182335
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.182357,0,abcnetau,6,52,2024-03-25 05:38:27.182357
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.182445,0,abcnetau,6,52,2024-03-25 05:38:27.182445
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.183816,0,abcnetau,6,1500,2024-03-25 05:38:27.183816
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.183824,0,abcnetau,6,1500,2024-03-25 05:38:27.183824
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.183828,0,abcnetau,6,1500,2024-03-25 05:38:27.183828
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.183832,0,abcnetau,6,1500,2024-03-25 05:38:27.183832
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.183837,0,abcnetau,6,1500,2024-03-25 05:38:27.183837
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.183841,0,abcnetau,6,1500,2024-03-25 05:38:27.183841
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.183846,0,abcnetau,6,1500,2024-03-25 05:38:27.183846
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.183890,0,abcnetau,6,52,2024-03-25 05:38:27.183890
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.183952,0,abcnetau,6,52,2024-03-25 05:38:27.183952
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186402,0,abcnetau,6,1500,2024-03-25 05:38:27.186402
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186413,0,abcnetau,6,1500,2024-03-25 05:38:27.186413
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186417,0,abcnetau,6,1500,2024-03-25 05:38:27.186417
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186422,0,abcnetau,6,1500,2024-03-25 05:38:27.186422
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186426,0,abcnetau,6,1500,2024-03-25 05:38:27.186426
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186431,0,abcnetau,6,1500,2024-03-25 05:38:27.186431
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186435,0,abcnetau,6,1500,2024-03-25 05:38:27.186435
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186439,0,abcnetau,6,1500,2024-03-25 05:38:27.186439
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186444,0,abcnetau,6,1500,2024-03-25 05:38:27.186444
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186448,0,abcnetau,6,1500,2024-03-25 05:38:27.186448
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186452,0,abcnetau,6,1500,2024-03-25 05:38:27.186452
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186455,0,abcnetau,6,1500,2024-03-25 05:38:27.186455
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.186459,0,abcnetau,6,1500,2024-03-25 05:38:27.186459
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.186519,0,abcnetau,6,52,2024-03-25 05:38:27.186519
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.186536,0,abcnetau,6,52,2024-03-25 05:38:27.186536
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.186642,0,abcnetau,6,52,2024-03-25 05:38:27.186642
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.188998,0,abcnetau,6,1500,2024-03-25 05:38:27.188998
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.189009,0,abcnetau,6,1500,2024-03-25 05:38:27.189009
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.189013,0,abcnetau,6,1500,2024-03-25 05:38:27.189013
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.189016,0,abcnetau,6,1500,2024-03-25 05:38:27.189016
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.189020,0,abcnetau,6,1500,2024-03-25 05:38:27.189020
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.189024,0,abcnetau,6,1500,2024-03-25 05:38:27.189024
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.189027,0,abcnetau,6,1500,2024-03-25 05:38:27.189027
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.189031,0,abcnetau,6,1500,2024-03-25 05:38:27.189031
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.189035,0,abcnetau,6,1500,2024-03-25 05:38:27.189035
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.189038,0,abcnetau,6,1500,2024-03-25 05:38:27.189038
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.189081,0,abcnetau,6,52,2024-03-25 05:38:27.189081
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.189239,0,abcnetau,6,52,2024-03-25 05:38:27.189239
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191154,0,abcnetau,6,1500,2024-03-25 05:38:27.191154
23.51.48.120,192.168.1.54,443,51951,942,1,2024-03-25 05:38:27.191161,0,abcnetau,6,928,2024-03-25 05:38:27.191161
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191165,0,abcnetau,6,1500,2024-03-25 05:38:27.191165
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191169,0,abcnetau,6,1500,2024-03-25 05:38:27.191169
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191173,0,abcnetau,6,1500,2024-03-25 05:38:27.191173
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191177,0,abcnetau,6,1500,2024-03-25 05:38:27.191177
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191182,0,abcnetau,6,1500,2024-03-25 05:38:27.191182
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191186,0,abcnetau,6,1500,2024-03-25 05:38:27.191186
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191190,0,abcnetau,6,1500,2024-03-25 05:38:27.191190
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191194,0,abcnetau,6,1500,2024-03-25 05:38:27.191194
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191198,0,abcnetau,6,1500,2024-03-25 05:38:27.191198
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191201,0,abcnetau,6,1500,2024-03-25 05:38:27.191201
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.191205,0,abcnetau,6,1500,2024-03-25 05:38:27.191205
23.51.48.120,192.168.1.54,443,51951,544,1,2024-03-25 05:38:27.191209,0,abcnetau,6,530,2024-03-25 05:38:27.191209
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.191260,0,abcnetau,6,52,2024-03-25 05:38:27.191260
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.191293,0,abcnetau,6,52,2024-03-25 05:38:27.191293
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.191393,0,abcnetau,6,52,2024-03-25 05:38:27.191393
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193703,0,abcnetau,6,1500,2024-03-25 05:38:27.193703
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193709,0,abcnetau,6,1500,2024-03-25 05:38:27.193709
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193713,0,abcnetau,6,1500,2024-03-25 05:38:27.193713
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193717,0,abcnetau,6,1500,2024-03-25 05:38:27.193717
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193721,0,abcnetau,6,1500,2024-03-25 05:38:27.193721
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193724,0,abcnetau,6,1500,2024-03-25 05:38:27.193724
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193728,0,abcnetau,6,1500,2024-03-25 05:38:27.193728
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193732,0,abcnetau,6,1500,2024-03-25 05:38:27.193732
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193736,0,abcnetau,6,1500,2024-03-25 05:38:27.193736
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193739,0,abcnetau,6,1500,2024-03-25 05:38:27.193739
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193743,0,abcnetau,6,1500,2024-03-25 05:38:27.193743
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193746,0,abcnetau,6,1500,2024-03-25 05:38:27.193746
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193750,0,abcnetau,6,1500,2024-03-25 05:38:27.193750
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.193754,0,abcnetau,6,1500,2024-03-25 05:38:27.193754
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.193795,0,abcnetau,6,52,2024-03-25 05:38:27.193795
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.193825,0,abcnetau,6,52,2024-03-25 05:38:27.193825
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.193894,0,abcnetau,6,52,2024-03-25 05:38:27.193894
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195050,0,abcnetau,6,1500,2024-03-25 05:38:27.195050
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195054,0,abcnetau,6,1500,2024-03-25 05:38:27.195054
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195056,0,abcnetau,6,1500,2024-03-25 05:38:27.195056
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195057,0,abcnetau,6,1500,2024-03-25 05:38:27.195057
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195059,0,abcnetau,6,1500,2024-03-25 05:38:27.195059
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195061,0,abcnetau,6,1500,2024-03-25 05:38:27.195061
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195063,0,abcnetau,6,1500,2024-03-25 05:38:27.195063
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195065,0,abcnetau,6,1500,2024-03-25 05:38:27.195065
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195067,0,abcnetau,6,1500,2024-03-25 05:38:27.195067
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195069,0,abcnetau,6,1500,2024-03-25 05:38:27.195069
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195071,0,abcnetau,6,1500,2024-03-25 05:38:27.195071
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195072,0,abcnetau,6,1500,2024-03-25 05:38:27.195072
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195074,0,abcnetau,6,1500,2024-03-25 05:38:27.195074
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195076,0,abcnetau,6,1500,2024-03-25 05:38:27.195076
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.195078,0,abcnetau,6,1500,2024-03-25 05:38:27.195078
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.195098,0,abcnetau,6,52,2024-03-25 05:38:27.195098
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.195212,0,abcnetau,6,52,2024-03-25 05:38:27.195212
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196849,0,abcnetau,6,1500,2024-03-25 05:38:27.196849
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196855,0,abcnetau,6,1500,2024-03-25 05:38:27.196855
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196859,0,abcnetau,6,1500,2024-03-25 05:38:27.196859
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196862,0,abcnetau,6,1500,2024-03-25 05:38:27.196862
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196866,0,abcnetau,6,1500,2024-03-25 05:38:27.196866
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196869,0,abcnetau,6,1500,2024-03-25 05:38:27.196869
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196873,0,abcnetau,6,1500,2024-03-25 05:38:27.196873
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196876,0,abcnetau,6,1500,2024-03-25 05:38:27.196876
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196880,0,abcnetau,6,1500,2024-03-25 05:38:27.196880
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196884,0,abcnetau,6,1500,2024-03-25 05:38:27.196884
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196887,0,abcnetau,6,1500,2024-03-25 05:38:27.196887
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196891,0,abcnetau,6,1500,2024-03-25 05:38:27.196891
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196894,0,abcnetau,6,1500,2024-03-25 05:38:27.196894
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196898,0,abcnetau,6,1500,2024-03-25 05:38:27.196898
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196901,0,abcnetau,6,1500,2024-03-25 05:38:27.196901
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196905,0,abcnetau,6,1500,2024-03-25 05:38:27.196905
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196909,0,abcnetau,6,1500,2024-03-25 05:38:27.196909
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196913,0,abcnetau,6,1500,2024-03-25 05:38:27.196913
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196916,0,abcnetau,6,1500,2024-03-25 05:38:27.196916
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196920,0,abcnetau,6,1500,2024-03-25 05:38:27.196920
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196923,0,abcnetau,6,1500,2024-03-25 05:38:27.196923
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196927,0,abcnetau,6,1500,2024-03-25 05:38:27.196927
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196930,0,abcnetau,6,1500,2024-03-25 05:38:27.196930
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196934,0,abcnetau,6,1500,2024-03-25 05:38:27.196934
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196938,0,abcnetau,6,1500,2024-03-25 05:38:27.196938
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196941,0,abcnetau,6,1500,2024-03-25 05:38:27.196941
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.196945,0,abcnetau,6,1500,2024-03-25 05:38:27.196945
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.197169,0,abcnetau,6,52,2024-03-25 05:38:27.197169
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199451,0,abcnetau,6,1500,2024-03-25 05:38:27.199451
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199458,0,abcnetau,6,1500,2024-03-25 05:38:27.199458
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199462,0,abcnetau,6,1500,2024-03-25 05:38:27.199462
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199466,0,abcnetau,6,1500,2024-03-25 05:38:27.199466
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199471,0,abcnetau,6,1500,2024-03-25 05:38:27.199471
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199475,0,abcnetau,6,1500,2024-03-25 05:38:27.199475
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199479,0,abcnetau,6,1500,2024-03-25 05:38:27.199479
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199483,0,abcnetau,6,1500,2024-03-25 05:38:27.199483
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199487,0,abcnetau,6,1500,2024-03-25 05:38:27.199487
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199491,0,abcnetau,6,1500,2024-03-25 05:38:27.199491
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199495,0,abcnetau,6,1500,2024-03-25 05:38:27.199495
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199499,0,abcnetau,6,1500,2024-03-25 05:38:27.199499
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199503,0,abcnetau,6,1500,2024-03-25 05:38:27.199503
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199508,0,abcnetau,6,1500,2024-03-25 05:38:27.199508
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199512,0,abcnetau,6,1500,2024-03-25 05:38:27.199512
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199516,0,abcnetau,6,1500,2024-03-25 05:38:27.199516
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199520,0,abcnetau,6,1500,2024-03-25 05:38:27.199520
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199524,0,abcnetau,6,1500,2024-03-25 05:38:27.199524
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199528,0,abcnetau,6,1500,2024-03-25 05:38:27.199528
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199532,0,abcnetau,6,1500,2024-03-25 05:38:27.199532
23.51.48.120,192.168.1.54,443,51951,1514,1,2024-03-25 05:38:27.199536,0,abcnetau,6,1500,2024-03-25 05:38:27.199536
23.51.48.120,192.168.1.54,443,51951,386,1,2024-03-25 05:38:27.199540,0,abcnetau,6,372,2024-03-25 05:38:27.199540
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.199754,0,abcnetau,6,52,2024-03-25 05:38:27.199754
192.168.1.54,23.51.48.120,51951,443,90,1,2024-03-25 05:38:27.199861,0,abcnetau,6,76,2024-03-25 05:38:27.199861
192.168.1.54,23.51.48.120,51951,443,66,1,2024-03-25 05:38:27.200558,0,abcnetau,6,52,2024-03-25 05:38:27.200558
23.51.48.120,192.168.1.54,443,51951,90,1,2024-03-25 05:38:27.205817,0,abcnetau,6,76,2024-03-25 05:38:27.205817
23.51.48.120,192.168.1.54,443,51951,66,1,2024-03-25 05:38:27.205830,0,abcnetau,6,52,2024-03-25 05:38:27.205830
23.51.48.120,192.168.1.54,443,51951,66,1,2024-03-25 05:38:27.205834,0,abcnetau,6,52,2024-03-25 05:38:27.205834
192.168.1.54,23.51.48.120,51951,443,54,1,2024-03-25 05:38:27.205972,0,abcnetau,6,40,2024-03-25 05:38:27.205972
192.168.1.54,23.51.48.120,51951,443,54,1,2024-03-25 05:38:27.206031,0,abcnetau,6,40,2024-03-25 05:38:27.206031
192.168.1.54,23.51.48.120,51952,443,78,1,2024-03-25 05:38:28.232446,0,abcnetau,6,64,2024-03-25 05:38:28.232446
23.51.48.120,192.168.1.54,443,51952,74,1,2024-03-25 05:38:28.676051,0,abcnetau,6,60,2024-03-25 05:38:28.676051
192.168.1.54,23.51.48.120,51952,443,66,1,2024-03-25 05:38:28.676159,0,abcnetau,6,52,2024-03-25 05:38:28.676159
192.168.1.54,23.51.48.120,51952,443,390,1,2024-03-25 05:38:28.676483,0,abcnetau,6,376,2024-03-25 05:38:28.676483
23.51.48.120,192.168.1.54,443,51952,66,1,2024-03-25 05:38:28.689517,0,abcnetau,6,52,2024-03-25 05:38:28.689517
23.51.48.120,192.168.1.54,443,51952,1514,1,2024-03-25 05:38:28.689532,0,abcnetau,6,1500,2024-03-25 05:38:28.689532
23.51.48.120,192.168.1.54,443,51952,1514,1,2024-03-25 05:38:28.689536,0,abcnetau,6,1500,2024-03-25 05:38:28.689536
23.51.48.120,192.168.1.54,443,51952,1266,1,2024-03-25 05:38:28.689540,0,abcnetau,6,1252,2024-03-25 05:38:28.689540
23.51.48.120,192.168.1.54,443,51952,161,1,2024-03-25 05:38:28.689544,0,abcnetau,6,147,2024-03-25 05:38:28.689544
192.168.1.54,23.51.48.120,51952,443,66,1,2024-03-25 05:38:28.689712,0,abcnetau,6,52,2024-03-25 05:38:28.689712
192.168.1.54,23.51.48.120,51952,443,66,1,2024-03-25 05:38:28.690810,0,abcnetau,6,52,2024-03-25 05:38:28.690810
192.168.1.54,23.51.48.120,51952,443,72,1,2024-03-25 05:38:28.690864,0,abcnetau,6,58,2024-03-25 05:38:28.690864
192.168.1.54,23.51.48.120,51952,443,124,1,2024-03-25 05:38:28.690882,0,abcnetau,6,110,2024-03-25 05:38:28.690882
192.168.1.54,23.51.48.120,51952,443,152,1,2024-03-25 05:38:28.690965,0,abcnetau,6,138,2024-03-25 05:38:28.690965
192.168.1.54,23.51.48.120,51952,443,128,1,2024-03-25 05:38:28.691004,0,abcnetau,6,114,2024-03-25 05:38:28.691004
23.51.48.120,192.168.1.54,443,51952,66,1,2024-03-25 05:38:28.696644,0,abcnetau,6,52,2024-03-25 05:38:28.696644
23.51.48.120,192.168.1.54,443,51952,337,1,2024-03-25 05:38:28.696652,0,abcnetau,6,323,2024-03-25 05:38:28.696652
23.51.48.120,192.168.1.54,443,51952,337,1,2024-03-25 05:38:28.696655,0,abcnetau,6,323,2024-03-25 05:38:28.696655
192.168.1.54,23.51.48.120,51952,443,66,1,2024-03-25 05:38:28.696721,0,abcnetau,6,52,2024-03-25 05:38:28.696721
192.168.1.54,23.51.48.120,51952,443,66,1,2024-03-25 05:38:28.696777,0,abcnetau,6,52,2024-03-25 05:38:28.696777
23.51.48.120,192.168.1.54,443,51952,127,1,2024-03-25 05:38:28.700436,0,abcnetau,6,113,2024-03-25 05:38:28.700436
23.51.48.120,192.168.1.54,443,51952,97,1,2024-03-25 05:38:28.700441,0,abcnetau,6,83,2024-03-25 05:38:28.700441
192.168.1.54,23.51.48.120,51952,443,66,1,2024-03-25 05:38:28.700515,0,abcnetau,6,52,2024-03-25 05:38:28.700515
192.168.1.54,23.51.48.120,51952,443,97,1,2024-03-25 05:38:28.700630,0,abcnetau,6,83,2024-03-25 05:38:28.700630
23.51.48.120,192.168.1.54,443,51952,572,1,2024-03-25 05:38:28.707913,0,abcnetau,6,558,2024-03-25 05:38:28.707913
23.51.48.120,192.168.1.54,443,51952,1514,1,2024-03-25 05:38:28.707922,0,abcnetau,6,1500,2024-03-25 05:38:28.707922
23.51.48.120,192.168.1.54,443,51952,1514,1,2024-03-25 05:38:28.707926,0,abcnetau,6,1500,2024-03-25 05:38:28.707926
23.51.48.120,192.168.1.54,443,51952,1514,1,2024-03-25 05:38:28.707930,0,abcnetau,6,1500,2024-03-25 05:38:28.707930
23.51.48.120,192.168.1.54,443,51952,1514,1,2024-03-25 05:38:28.707934,0,abcnetau,6,1500,2024-03-25 05:38:28.707934
