ip.src,ip.dst,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,bytes,packets,start,duration,label,ip.proto,ip.len,frame.time
23.37.18.29,172.28.0.12,443,54340,,,5858,1,2024-03-26 03:14:41.965277,0,news18,6,5844,2024-03-26 03:14:41.965277
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.965285,0,news18,6,52,2024-03-26 03:14:41.965285
23.37.18.29,172.28.0.12,443,54340,,,7306,1,2024-03-26 03:14:41.966080,0,news18,6,7292,2024-03-26 03:14:41.966080
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.966091,0,news18,6,52,2024-03-26 03:14:41.966091
23.37.18.29,172.28.0.12,443,54340,,,7306,1,2024-03-26 03:14:41.967052,0,news18,6,7292,2024-03-26 03:14:41.967052
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.967064,0,news18,6,52,2024-03-26 03:14:41.967064
23.37.18.29,172.28.0.12,443,54340,,,7306,1,2024-03-26 03:14:41.967973,0,news18,6,7292,2024-03-26 03:14:41.967973
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.967981,0,news18,6,52,2024-03-26 03:14:41.967981
23.37.18.29,172.28.0.12,443,54340,,,7306,1,2024-03-26 03:14:41.968875,0,news18,6,7292,2024-03-26 03:14:41.968875
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.968883,0,news18,6,52,2024-03-26 03:14:41.968883
23.37.18.29,172.28.0.12,443,54340,,,4410,1,2024-03-26 03:14:41.969774,0,news18,6,4396,2024-03-26 03:14:41.969774
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.969783,0,news18,6,52,2024-03-26 03:14:41.969783
23.37.18.29,172.28.0.12,443,54340,,,7306,1,2024-03-26 03:14:41.970400,0,news18,6,7292,2024-03-26 03:14:41.970400
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.970407,0,news18,6,52,2024-03-26 03:14:41.970407
23.37.18.29,172.28.0.12,443,54340,,,7306,1,2024-03-26 03:14:41.971194,0,news18,6,7292,2024-03-26 03:14:41.971194
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.971203,0,news18,6,52,2024-03-26 03:14:41.971203
23.37.18.29,172.28.0.12,443,54340,,,7306,1,2024-03-26 03:14:41.972062,0,news18,6,7292,2024-03-26 03:14:41.972062
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.972070,0,news18,6,52,2024-03-26 03:14:41.972070
23.37.18.29,172.28.0.12,443,54340,,,7306,1,2024-03-26 03:14:41.972990,0,news18,6,7292,2024-03-26 03:14:41.972990
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.972999,0,news18,6,52,2024-03-26 03:14:41.972999
23.37.18.29,172.28.0.12,443,54340,,,8754,1,2024-03-26 03:14:41.973724,0,news18,6,8740,2024-03-26 03:14:41.973724
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.973733,0,news18,6,52,2024-03-26 03:14:41.973733
23.37.18.29,172.28.0.12,443,54340,,,8754,1,2024-03-26 03:14:41.974676,0,news18,6,8740,2024-03-26 03:14:41.974676
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.974684,0,news18,6,52,2024-03-26 03:14:41.974684
23.37.18.29,172.28.0.12,443,54340,,,8754,1,2024-03-26 03:14:41.975655,0,news18,6,8740,2024-03-26 03:14:41.975655
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.975664,0,news18,6,52,2024-03-26 03:14:41.975664
23.37.18.29,172.28.0.12,443,54340,,,1514,1,2024-03-26 03:14:41.976700,0,news18,6,1500,2024-03-26 03:14:41.976700
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.976707,0,news18,6,52,2024-03-26 03:14:41.976707
23.37.18.29,172.28.0.12,443,54340,,,8754,1,2024-03-26 03:14:41.976787,0,news18,6,8740,2024-03-26 03:14:41.976787
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.976796,0,news18,6,52,2024-03-26 03:14:41.976796
23.37.18.29,172.28.0.12,443,54340,,,8754,1,2024-03-26 03:14:41.977734,0,news18,6,8740,2024-03-26 03:14:41.977734
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.977743,0,news18,6,52,2024-03-26 03:14:41.977743
23.37.18.29,172.28.0.12,443,54340,,,8754,1,2024-03-26 03:14:41.978643,0,news18,6,8740,2024-03-26 03:14:41.978643
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.978652,0,news18,6,52,2024-03-26 03:14:41.978652
23.37.18.29,172.28.0.12,443,54340,,,8754,1,2024-03-26 03:14:41.979553,0,news18,6,8740,2024-03-26 03:14:41.979553
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.979561,0,news18,6,52,2024-03-26 03:14:41.979561
23.37.18.29,172.28.0.12,443,54340,,,8754,1,2024-03-26 03:14:41.980460,0,news18,6,8740,2024-03-26 03:14:41.980460
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.980469,0,news18,6,52,2024-03-26 03:14:41.980469
23.37.18.29,172.28.0.12,443,54340,,,8754,1,2024-03-26 03:14:41.981322,0,news18,6,8740,2024-03-26 03:14:41.981322
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.981331,0,news18,6,52,2024-03-26 03:14:41.981331
23.37.18.29,172.28.0.12,443,54340,,,8754,1,2024-03-26 03:14:41.982221,0,news18,6,8740,2024-03-26 03:14:41.982221
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.982230,0,news18,6,52,2024-03-26 03:14:41.982230
23.37.18.29,172.28.0.12,443,54340,,,449,1,2024-03-26 03:14:41.983011,0,news18,6,435,2024-03-26 03:14:41.983011
23.37.18.29,172.28.0.12,443,54340,,,1514,1,2024-03-26 03:14:41.983074,0,news18,6,1500,2024-03-26 03:14:41.983074
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.983080,0,news18,6,52,2024-03-26 03:14:41.983080
23.37.18.29,172.28.0.12,443,54340,,,7306,1,2024-03-26 03:14:41.983101,0,news18,6,7292,2024-03-26 03:14:41.983101
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.983109,0,news18,6,52,2024-03-26 03:14:41.983109
23.37.18.29,172.28.0.12,443,54340,,,10202,1,2024-03-26 03:14:41.984032,0,news18,6,10188,2024-03-26 03:14:41.984032
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.984042,0,news18,6,52,2024-03-26 03:14:41.984042
23.37.18.29,172.28.0.12,443,54340,,,10202,1,2024-03-26 03:14:41.984880,0,news18,6,10188,2024-03-26 03:14:41.984880
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.984889,0,news18,6,52,2024-03-26 03:14:41.984889
23.37.18.29,172.28.0.12,443,54340,,,10202,1,2024-03-26 03:14:41.985838,0,news18,6,10188,2024-03-26 03:14:41.985838
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.985854,0,news18,6,52,2024-03-26 03:14:41.985854
23.37.18.29,172.28.0.12,443,54340,,,10202,1,2024-03-26 03:14:41.986719,0,news18,6,10188,2024-03-26 03:14:41.986719
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.986728,0,news18,6,52,2024-03-26 03:14:41.986728
23.37.18.29,172.28.0.12,443,54340,,,11650,1,2024-03-26 03:14:41.987628,0,news18,6,11636,2024-03-26 03:14:41.987628
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.987637,0,news18,6,52,2024-03-26 03:14:41.987637
23.37.18.29,172.28.0.12,443,54340,,,4410,1,2024-03-26 03:14:41.988518,0,news18,6,4396,2024-03-26 03:14:41.988518
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.988527,0,news18,6,52,2024-03-26 03:14:41.988527
23.37.18.29,172.28.0.12,443,54340,,,11650,1,2024-03-26 03:14:41.989093,0,news18,6,11636,2024-03-26 03:14:41.989093
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.989103,0,news18,6,52,2024-03-26 03:14:41.989103
23.37.18.29,172.28.0.12,443,54340,,,11650,1,2024-03-26 03:14:41.989857,0,news18,6,11636,2024-03-26 03:14:41.989857
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.989867,0,news18,6,52,2024-03-26 03:14:41.989867
23.37.18.29,172.28.0.12,443,54340,,,11650,1,2024-03-26 03:14:41.990760,0,news18,6,11636,2024-03-26 03:14:41.990760
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.990770,0,news18,6,52,2024-03-26 03:14:41.990770
23.37.18.29,172.28.0.12,443,54340,,,13098,1,2024-03-26 03:14:41.991641,0,news18,6,13084,2024-03-26 03:14:41.991641
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.991655,0,news18,6,52,2024-03-26 03:14:41.991655
23.37.18.29,172.28.0.12,443,54340,,,7306,1,2024-03-26 03:14:41.992640,0,news18,6,7292,2024-03-26 03:14:41.992640
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.992654,0,news18,6,52,2024-03-26 03:14:41.992654
23.37.18.29,172.28.0.12,443,54340,,,5858,1,2024-03-26 03:14:41.992641,0,news18,6,5844,2024-03-26 03:14:41.992641
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.992661,0,news18,6,52,2024-03-26 03:14:41.992661
23.37.18.29,172.28.0.12,443,54340,,,4410,1,2024-03-26 03:14:41.993518,0,news18,6,4396,2024-03-26 03:14:41.993518
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.993526,0,news18,6,52,2024-03-26 03:14:41.993526
23.37.18.29,172.28.0.12,443,54340,,,14546,1,2024-03-26 03:14:41.993820,0,news18,6,14532,2024-03-26 03:14:41.993820
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.993830,0,news18,6,52,2024-03-26 03:14:41.993830
23.37.18.29,172.28.0.12,443,54340,,,2962,1,2024-03-26 03:14:41.994849,0,news18,6,2948,2024-03-26 03:14:41.994849
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.994857,0,news18,6,52,2024-03-26 03:14:41.994857
23.37.18.29,172.28.0.12,443,54340,,,11650,1,2024-03-26 03:14:41.994875,0,news18,6,11636,2024-03-26 03:14:41.994875
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.994883,0,news18,6,52,2024-03-26 03:14:41.994883
23.37.18.29,172.28.0.12,443,54340,,,14546,1,2024-03-26 03:14:41.995780,0,news18,6,14532,2024-03-26 03:14:41.995780
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.995799,0,news18,6,52,2024-03-26 03:14:41.995799
23.37.18.29,172.28.0.12,443,54340,,,14546,1,2024-03-26 03:14:41.996716,0,news18,6,14532,2024-03-26 03:14:41.996716
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.996727,0,news18,6,52,2024-03-26 03:14:41.996727
23.37.18.29,172.28.0.12,443,54340,,,7306,1,2024-03-26 03:14:41.997610,0,news18,6,7292,2024-03-26 03:14:41.997610
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.997619,0,news18,6,52,2024-03-26 03:14:41.997619
23.37.18.29,172.28.0.12,443,54340,,,15994,1,2024-03-26 03:14:41.998089,0,news18,6,15980,2024-03-26 03:14:41.998089
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.998106,0,news18,6,52,2024-03-26 03:14:41.998106
23.37.18.29,172.28.0.12,443,54340,,,17442,1,2024-03-26 03:14:41.999138,0,news18,6,17428,2024-03-26 03:14:41.999138
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.999176,0,news18,6,52,2024-03-26 03:14:41.999176
23.37.18.29,172.28.0.12,443,54340,,,17442,1,2024-03-26 03:14:41.999956,0,news18,6,17428,2024-03-26 03:14:41.999956
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:41.999968,0,news18,6,52,2024-03-26 03:14:41.999968
23.37.18.29,172.28.0.12,443,54340,,,14546,1,2024-03-26 03:14:42.000904,0,news18,6,14532,2024-03-26 03:14:42.000904
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:42.000915,0,news18,6,52,2024-03-26 03:14:42.000915
23.37.18.29,172.28.0.12,443,54340,,,5858,1,2024-03-26 03:14:42.001801,0,news18,6,5844,2024-03-26 03:14:42.001801
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:42.001809,0,news18,6,52,2024-03-26 03:14:42.001809
23.37.18.29,172.28.0.12,443,54340,,,13098,1,2024-03-26 03:14:42.001820,0,news18,6,13084,2024-03-26 03:14:42.001820
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:42.001836,0,news18,6,52,2024-03-26 03:14:42.001836
23.37.18.29,172.28.0.12,443,54340,,,13619,1,2024-03-26 03:14:42.002741,0,news18,6,13605,2024-03-26 03:14:42.002741
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:42.002752,0,news18,6,52,2024-03-26 03:14:42.002752
172.28.0.12,23.37.18.29,54340,443,,,90,1,2024-03-26 03:14:42.002887,0,news18,6,76,2024-03-26 03:14:42.002887
172.28.0.12,23.37.18.29,54340,443,,,66,1,2024-03-26 03:14:42.003695,0,news18,6,52,2024-03-26 03:14:42.003695
23.37.18.29,172.28.0.12,443,54340,,,90,1,2024-03-26 03:14:42.028908,0,news18,6,76,2024-03-26 03:14:42.028908
172.28.0.12,23.37.18.29,54340,443,,,54,1,2024-03-26 03:14:42.028937,0,news18,6,40,2024-03-26 03:14:42.028937
23.37.18.29,172.28.0.12,443,54340,,,66,1,2024-03-26 03:14:42.028956,0,news18,6,52,2024-03-26 03:14:42.028956
172.28.0.12,23.37.18.29,54340,443,,,54,1,2024-03-26 03:14:42.028961,0,news18,6,40,2024-03-26 03:14:42.028961
172.28.0.12,169.254.169.254,,,54315,53,74,1,2024-03-26 03:14:43.014443,0,news18,17,60,2024-03-26 03:14:43.014443
172.28.0.12,169.254.169.254,,,59492,53,74,1,2024-03-26 03:14:43.014443,0,news18,17,60,2024-03-26 03:14:43.014443
169.254.169.254,172.28.0.12,,,53,59492,130,1,2024-03-26 03:14:43.015101,0,news18,17,116,2024-03-26 03:14:43.015101
169.254.169.254,172.28.0.12,,,53,54315,90,1,2024-03-26 03:14:43.015138,0,news18,17,76,2024-03-26 03:14:43.015138
172.28.0.12,23.37.18.29,54354,443,,,74,1,2024-03-26 03:14:43.015535,0,news18,6,60,2024-03-26 03:14:43.015535
23.37.18.29,172.28.0.12,443,54354,,,74,1,2024-03-26 03:14:43.037753,0,news18,6,60,2024-03-26 03:14:43.037753
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.037779,0,news18,6,52,2024-03-26 03:14:43.037779
172.28.0.12,23.37.18.29,54354,443,,,583,1,2024-03-26 03:14:43.093004,0,news18,6,569,2024-03-26 03:14:43.093004
23.37.18.29,172.28.0.12,443,54354,,,66,1,2024-03-26 03:14:43.115223,0,news18,6,52,2024-03-26 03:14:43.115223
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.115977,0,news18,6,2948,2024-03-26 03:14:43.115977
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.115989,0,news18,6,52,2024-03-26 03:14:43.115989
23.37.18.29,172.28.0.12,443,54354,,,1266,1,2024-03-26 03:14:43.115979,0,news18,6,1252,2024-03-26 03:14:43.115979
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.115996,0,news18,6,52,2024-03-26 03:14:43.115996
23.37.18.29,172.28.0.12,443,54354,,,1239,1,2024-03-26 03:14:43.116598,0,news18,6,1225,2024-03-26 03:14:43.116598
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.116611,0,news18,6,52,2024-03-26 03:14:43.116611
172.28.0.12,23.37.18.29,54354,443,,,146,1,2024-03-26 03:14:43.118067,0,news18,6,132,2024-03-26 03:14:43.118067
172.28.0.12,23.37.18.29,54354,443,,,112,1,2024-03-26 03:14:43.118272,0,news18,6,98,2024-03-26 03:14:43.118272
172.28.0.12,23.37.18.29,54354,443,,,115,1,2024-03-26 03:14:43.118301,0,news18,6,101,2024-03-26 03:14:43.118301
172.28.0.12,23.37.18.29,54354,443,,,101,1,2024-03-26 03:14:43.118317,0,news18,6,87,2024-03-26 03:14:43.118317
172.28.0.12,23.37.18.29,54354,443,,,128,1,2024-03-26 03:14:43.118369,0,news18,6,114,2024-03-26 03:14:43.118369
23.37.18.29,172.28.0.12,443,54354,,,353,1,2024-03-26 03:14:43.141446,0,news18,6,339,2024-03-26 03:14:43.141446
23.37.18.29,172.28.0.12,443,54354,,,353,1,2024-03-26 03:14:43.141568,0,news18,6,339,2024-03-26 03:14:43.141568
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.141601,0,news18,6,52,2024-03-26 03:14:43.141601
23.37.18.29,172.28.0.12,443,54354,,,127,1,2024-03-26 03:14:43.145414,0,news18,6,113,2024-03-26 03:14:43.145414
23.37.18.29,172.28.0.12,443,54354,,,97,1,2024-03-26 03:14:43.145416,0,news18,6,83,2024-03-26 03:14:43.145416
172.28.0.12,23.37.18.29,54354,443,,,97,1,2024-03-26 03:14:43.145459,0,news18,6,83,2024-03-26 03:14:43.145459
23.37.18.29,172.28.0.12,443,54354,,,362,1,2024-03-26 03:14:43.156956,0,news18,6,348,2024-03-26 03:14:43.156956
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.157041,0,news18,6,2948,2024-03-26 03:14:43.157041
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.157042,0,news18,6,2948,2024-03-26 03:14:43.157042
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.157043,0,news18,6,2948,2024-03-26 03:14:43.157043
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.157044,0,news18,6,2948,2024-03-26 03:14:43.157044
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.157067,0,news18,6,52,2024-03-26 03:14:43.157067
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.159563,0,news18,6,2948,2024-03-26 03:14:43.159563
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.159571,0,news18,6,52,2024-03-26 03:14:43.159571
23.37.18.29,172.28.0.12,443,54354,,,1514,1,2024-03-26 03:14:43.162423,0,news18,6,1500,2024-03-26 03:14:43.162423
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.162431,0,news18,6,52,2024-03-26 03:14:43.162431
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.163782,0,news18,6,2948,2024-03-26 03:14:43.163782
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.163789,0,news18,6,52,2024-03-26 03:14:43.163789
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.166054,0,news18,6,2948,2024-03-26 03:14:43.166054
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.166064,0,news18,6,52,2024-03-26 03:14:43.166064
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.168644,0,news18,6,2948,2024-03-26 03:14:43.168644
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.168654,0,news18,6,52,2024-03-26 03:14:43.168654
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.171226,0,news18,6,2948,2024-03-26 03:14:43.171226
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.171233,0,news18,6,52,2024-03-26 03:14:43.171233
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.179215,0,news18,6,2948,2024-03-26 03:14:43.179215
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.179224,0,news18,6,52,2024-03-26 03:14:43.179224
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.180225,0,news18,6,2948,2024-03-26 03:14:43.180225
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.180232,0,news18,6,52,2024-03-26 03:14:43.180232
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.182261,0,news18,6,2948,2024-03-26 03:14:43.182261
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.182269,0,news18,6,52,2024-03-26 03:14:43.182269
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.184301,0,news18,6,2948,2024-03-26 03:14:43.184301
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.184309,0,news18,6,52,2024-03-26 03:14:43.184309
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.186324,0,news18,6,2948,2024-03-26 03:14:43.186324
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.186332,0,news18,6,52,2024-03-26 03:14:43.186332
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.188222,0,news18,6,2948,2024-03-26 03:14:43.188222
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.188235,0,news18,6,52,2024-03-26 03:14:43.188235
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.190085,0,news18,6,2948,2024-03-26 03:14:43.190085
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.190093,0,news18,6,52,2024-03-26 03:14:43.190093
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.191082,0,news18,6,2948,2024-03-26 03:14:43.191082
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.191089,0,news18,6,52,2024-03-26 03:14:43.191089
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.192023,0,news18,6,2948,2024-03-26 03:14:43.192023
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.192031,0,news18,6,52,2024-03-26 03:14:43.192031
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.192971,0,news18,6,2948,2024-03-26 03:14:43.192971
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.192978,0,news18,6,52,2024-03-26 03:14:43.192978
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.193869,0,news18,6,2948,2024-03-26 03:14:43.193869
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.193877,0,news18,6,52,2024-03-26 03:14:43.193877
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.194779,0,news18,6,2948,2024-03-26 03:14:43.194779
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.194788,0,news18,6,52,2024-03-26 03:14:43.194788
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.195689,0,news18,6,2948,2024-03-26 03:14:43.195689
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.195696,0,news18,6,52,2024-03-26 03:14:43.195696
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.196588,0,news18,6,2948,2024-03-26 03:14:43.196588
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.196596,0,news18,6,52,2024-03-26 03:14:43.196596
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.197481,0,news18,6,2948,2024-03-26 03:14:43.197481
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.197489,0,news18,6,52,2024-03-26 03:14:43.197489
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.198382,0,news18,6,2948,2024-03-26 03:14:43.198382
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.198389,0,news18,6,52,2024-03-26 03:14:43.198389
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.199284,0,news18,6,2948,2024-03-26 03:14:43.199284
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.199291,0,news18,6,52,2024-03-26 03:14:43.199291
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.200192,0,news18,6,2948,2024-03-26 03:14:43.200192
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.200199,0,news18,6,52,2024-03-26 03:14:43.200199
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.201097,0,news18,6,2948,2024-03-26 03:14:43.201097
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.201104,0,news18,6,52,2024-03-26 03:14:43.201104
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.201984,0,news18,6,2948,2024-03-26 03:14:43.201984
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.201992,0,news18,6,52,2024-03-26 03:14:43.201992
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.202878,0,news18,6,2948,2024-03-26 03:14:43.202878
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.202886,0,news18,6,52,2024-03-26 03:14:43.202886
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.203800,0,news18,6,2948,2024-03-26 03:14:43.203800
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.203807,0,news18,6,52,2024-03-26 03:14:43.203807
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.204694,0,news18,6,2948,2024-03-26 03:14:43.204694
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.204702,0,news18,6,52,2024-03-26 03:14:43.204702
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.205589,0,news18,6,2948,2024-03-26 03:14:43.205589
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.205596,0,news18,6,52,2024-03-26 03:14:43.205596
23.37.18.29,172.28.0.12,443,54354,,,1672,1,2024-03-26 03:14:43.206494,0,news18,6,1658,2024-03-26 03:14:43.206494
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.206501,0,news18,6,52,2024-03-26 03:14:43.206501
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.206986,0,news18,6,2948,2024-03-26 03:14:43.206986
172.28.0.12,23.37.18.29,54354,443,,,66,1,2024-03-26 03:14:43.206994,0,news18,6,52,2024-03-26 03:14:43.206994
23.37.18.29,172.28.0.12,443,54354,,,2962,1,2024-03-26 03:14:43.207917,0,news18,6,2948,2024-03-26 03:14:43.207917
